Index;Element;X;Y;Z;FragmentID
1349;C;114.4165710962368;122.16812493406749;125.38101576043974;38
1350;H;112.6464868429181;120.97989977766298;125.73250900953418;38
1351;H;113.98694747723725;120.60452974089434;126.80189669139007;38
1352;C;113.77123504965846;123.34539838624303;126.08682705837599;38
1353;H;115.48097398406378;122.1282215784041;125.61129292512713;38
1354;H;114.29567098763485;122.32710604663869;124.30645136704975;38
1355;N;114.56479664592361;124.02530960626503;126.9081879203575;38
1356;O;111.0068870549947;119.10142930768946;125.25916774009067;38
1357;C;114.14486195587463;125.20006056396254;127.64030763662161;39
1358;H;115.5393833005432;123.75271106745078;127.02274323155933;38
1359;C;115.1667581858823;126.32352236814927;127.4893923700626;39
1360;H;113.16769555041431;125.50391231032415;127.25653500622663;39
1361;H;114.02622509480172;124.94125289597432;128.69694352926993;39
1362;C;114.8880972885597;127.50089265367812;128.42262609244818;39
1363;H;116.1601834617176;125.91760557266865;127.68513746511309;39
1364;H;115.16075486150193;126.68604744685713;126.45927556315203;39
1365;C;114.96775183386919;127.1801075261797;129.91697871256224;39
1366;H;115.59428625381305;128.29887960094536;128.18824938450163;39
1367;H;113.88645060806665;127.8871875905611;128.2170205736436;39
1368;C;116.3000126645005;126.59709464887091;130.38470697139812;39
1369;H;114.77458445229689;128.10069782957916;130.47318096749925;39
1370;H;114.1773685583325;126.47618974533225;130.18919818157343;39
1371;C;117.49664826828352;127.5286908592325;130.16180720500037;39
1372;H;116.21341956305328;126.38883567900626;131.4559623649577;39
1373;H;116.49042748554935;125.64361393142443;129.88435909698472;39
1374;N;118.73249078826268;127.06746511847982;130.7797590497743;39
1375;H;117.6909154301214;127.63735990447964;129.0915772488403;39
1376;H;117.26704136542847;128.51715356625604;130.56908728857275;39
1377;H;118.60951545045987;127.02243481626049;131.7859168082226;39
1378;H;118.92700117749686;126.12221193487683;130.4629434314337;39
1379;O;112.58840698762394;123.64055559804673;125.89542210110568;38
1380;C;116.77849284241103;104.56770856782649;123.21706110051775;40
1381;C;115.40786838356533;103.95030636811119;123.09518399644014;40
1382;C;117.49589331001081;104.09841363488877;124.48668015052547;40
1383;C;118.91008369338567;104.66784193791534;124.50005459761165;40
1384;H;116.94595316121266;104.45602650755535;125.36084198161093;40
1385;H;117.51200617276669;103.00684178833788;124.51389181942109;40
1386;C;119.70286460545275;104.31330766988467;125.75336437346077;40
1387;H;119.45246460171107;104.31089200182987;123.62196781980468;40
1388;H;118.83846362658066;105.75302143512394;124.4192443401566;40
1389;C;121.1609009889127;104.72416794229208;125.61323170831814;40
1390;H;119.27871015007831;104.79984969944108;126.63221775250317;40
1391;H;119.6766251833586;103.23531887590286;125.92980282460687;40
1392;N;121.84623511789235;104.72822683715484;126.75679748510757;40
1393;O;114.44336437321546;104.77339334946059;123.46282823200198;40
1394;O;115.21053058340853;102.82252321930666;122.69454781348388;40
1395;H;113.52075473646758;104.41838518865853;123.27823567705602;40
1396;H;116.68917811500324;105.65281520740042;123.25135059532748;40
1397;H;117.36603398407452;104.26786057757258;122.34653124721792;40
1398;C;123.24136628786414;105.09893468287888;126.86858782342856;41
1399;H;121.35522508173347;104.59029180734953;127.63544778230298;40
1400;C;123.43282485523271;106.13142294215369;127.97691023221407;41
1401;H;123.82992729425573;104.20319384998767;127.09442344826775;41
1402;H;123.55930646559364;105.49135617178295;125.8995683292058;41
1403;C;122.82140813994066;107.48345505632561;127.61557424737812;41
1404;H;122.95100074750039;105.75053165831648;128.8798349944835;41
1405;H;124.49733620694771;106.24704513038203;128.1806551881097;41
1406;C;122.70343652786515;108.39458965851205;128.83581153891421;41
1407;H;123.42638412199811;107.96865598179039;126.84676775303254;41
1408;H;121.82681369127866;107.31644963847069;127.19388882525172;41
1409;C;122.06003295485444;109.73240784597643;128.48453573142632;41
1410;H;122.10108576178544;107.89214515834665;129.595445724053;41
1411;H;123.69465433336279;108.56587128845679;129.25893608597156;41
1412;C;121.82394060630226;110.60693789800598;129.71219891056487;41
1413;H;122.70365757796964;110.27498096190465;127.7886503945721;41
1414;H;121.10080525866204;109.55926437739842;127.99206390083857;41
1415;N;121.24452876239346;111.86936951452645;129.30721491308475;41
1416;H;121.13805106212868;110.12670494764426;130.41510472782136;41
1417;H;122.77316591886658;110.78568807428147;130.23148732829497;41
1418;C;120.29366848299702;112.52510444035009;129.97362248516373;41
1419;H;121.59406508339639;112.24782657235812;128.42938713029451;41
1420;O;121.66772440381096;104.99366391669957;124.52554133493354;40
1421;C;119.8851508125566;113.8393778309715;129.33076864697082;41
1422;C;118.37576088797549;113.93547513115331;129.11036398774553;41
1423;H;120.21114978311101;114.63806999182701;130.00024625700632;41
1424;H;120.39961428465676;113.94609010477383;128.3793810102131;41
1425;C;117.91773393836756;113.027978712476;127.97308326868507;41
1426;H;117.8547819647223;113.64984980459793;130.0249650467219;41
1427;H;118.10989679500112;114.96769706918164;128.8751184417573;41
1428;C;116.39215331440677;113.01363248611489;127.86429193045251;41
1429;H;118.35052585915459;113.37006244581374;127.03052581489098;41
1430;H;118.27252103130691;112.01058774160725;128.1609768750285;41
1431;C;115.93899679188873;112.04087335056143;126.7981695958139;41
1432;H;115.9590269838668;112.69705837617086;128.8149615789066;41
1433;H;116.01096293694175;114.00902354451948;127.63049384508612;41
1434;N;116.24613066256077;112.39550288150822;125.54965013128557;41
1435;C;115.91142075828239;111.57190390353519;124.40721096511352;42
1436;H;116.77172815188204;113.24440370977074;125.36538158499289;41
1437;O;119.80394813468595;112.12297851434347;131.03001885633685;41
1438;C;115.7714040985785;112.42274286620287;123.15210365100764;42
1439;H;116.6795998773249;110.8006639668882;124.27410450046511;42
1440;H;114.96798439327537;111.06858529282755;124.63489408029479;42
1441;C;115.08283984376317;111.67095467431977;122.01480517359474;42
1442;H;115.18133812946697;113.30498834811742;123.40700730966697;42
1443;H;116.75730804528693;112.76447566184056;122.83816647926187;42
1444;C;115.96812549668915;110.5952739344507;121.38790682048526;42
1445;H;114.17050683271448;111.210129686752;122.3986877042009;42
1446;H;114.80218594383648;112.3912574473745;121.24580975251834;42
1447;C;115.1799369836595;109.6077265207471;120.52705092407548;42
1448;H;116.73870620992741;111.0713767386552;120.78083252552945;42
1449;H;116.47074466441772;110.0283873952745;122.17416409932795;42
1450;C;114.41887456121832;110.2579523155789;119.3760341788694;42
1451;N;115.30289312364981;110.94529600394287;118.45903596679025;42
1452;H;113.86885360124876;109.4780591567454;118.83424751958405;42
1453;H;113.69497135327062;110.98502511370252;119.74767550510973;42
1454;C;115.03160007567645;112.14681910285329;117.94116926445284;42
1455;H;116.23555179595411;110.5620199994704;118.3428501012988;42
1456;O;115.34269953950329;110.99931712143102;127.07456338005505;41
1457;C;116.0562913980154;112.66414586925242;116.95335464866736;42
1458;C;116.60101940338117;114.03698436255114;117.35179298349031;42
1459;H;116.87192550252921;111.94937967002944;116.86409723823206;42
1460;H;115.55356931147399;112.75670937106206;115.98775295845532;42
1461;C;117.45909002520992;114.6319200989573;116.23656638319763;42
1462;H;115.76704334054507;114.70678445399496;117.56601530476775;42
1463;H;117.19107832071228;113.93410842833237;118.2650569244733;42
1464;C;118.1162231267222;115.94395588395919;116.67252556120908;42
1465;H;118.23418184249043;113.91550404930862;115.95483446276275;42
1466;H;116.83012775864064;114.81867796042488;115.36572790846851;42
1467;C;118.95589456560957;116.54800363899516;115.56235014054336;42
1468;H;117.34306000973577;116.65945367918516;116.95910766945777;42
1469;H;118.76566111346659;115.76021966926135;117.53008385464504;42
1470;N;118.2523998297398;117.03814976688498;114.54330242407387;42
1471;C;118.82914358416153;117.69688341755503;113.39145962661019;43
1472;H;117.24227670252486;116.92143820357774;114.53273124328963;42
1473;H;115.8704872024224;108.87037378489669;120.11532444933833;42
1474;H;114.45933577627603;109.07450898489894;121.15025170781777;42
1475;O;114.00292194726384;112.7705747139514;118.20079590267068;42
1476;O;120.18743209239497;116.58496874895472;115.61004280797006;42
1477;C;117.94386174985208;118.86880524874073;112.97509067649378;43
1478;H;119.83650765186549;118.02758771998782;113.6589413408233;43
1479;H;118.91365329744312;116.98549257118354;112.56080848040725;43
1480;C;118.42416061817163;119.58044845049258;111.70962615424794;43
1481;H;116.9410823040365;118.47462333931517;112.8076390250743;43
1482;H;117.89047149048972;119.58192149030538;113.79925350894455;43
1483;C;117.33167484211346;120.4913855680377;111.1508710983125;43
1484;H;119.32997283538347;120.1533907998421;111.91409875834468;43
1485;H;118.67431557948055;118.83689973074551;110.95305877603487;43
1486;C;117.67651266080378;121.15457115821492;109.81452521418505;43
1487;H;116.43581186436577;119.88617998017189;111.00173294015266;43
1488;H;117.08941327296088;121.26888675089417;111.87763200465211;43
